STUDENT,AIRPLANE,INSTUCTOR,TAKEOFF,LANDING,FILED,AREA
S00549,217PQ,,2018-04-23T16:00:00-04:00,2018-04-23T18:00:00-04:00,IFR,Pattern
S01385,133CZ,I076,2018-04-24T09:00:00-04:00,2018-04-24T12:00:00-04:00,VFR,Cross Country
S01427,426JQ,I097,2018-04-24T09:00:00-04:00,2018-04-24T11:00:00-04:00,IFR,Practice Area
S01359,426JQ,I053,2018-04-24T11:00:00-04:00,2018-04-24T13:00:00-04:00,VFR,Practice Area
S01406,133CZ,I061,2018-04-24T12:00:00-04:00,2018-04-24T14:00:00-04:00,VFR,Practice Area
S01258,426JQ,I076,2018-04-24T13:00:00-04:00,2018-04-24T15:00:00-04:00,VFR,Pattern
S01284,133CZ,I053,2018-04-24T14:00:00-04:00,2018-04-24T16:00:00-04:00,VFR,Pattern
S01415,426JQ,I080,2018-04-24T15:00:00-04:00,2018-04-24T18:00:00-04:00,VFR,Practice Area
S01300,133CZ,I060,2018-04-24T16:00:00-04:00,2018-04-24T18:00:00-04:00,VFR,Pattern
S01203,157ZA,I061,2018-04-24T09:00:00-04:00,2018-04-24T11:00:00-04:00,VFR,Pattern
S01191,738GG,I053,2018-04-24T09:00:00-04:00,2018-04-24T11:00:00-04:00,VFR,Practice Area
S01361,738GG,I061,2018-04-24T14:00:00-04:00,2018-04-24T16:00:00-04:00,VFR,Pattern
S01176,217PQ,I076,2018-04-24T15:00:00-04:00,2018-04-24T17:00:00-04:00,VFR,Pattern
S01391,254SE,I097,2018-04-24T11:00:00-04:00,2018-04-24T13:00:00-04:00,VFR,Practice Area
S01397,254SE,I097,2018-04-24T13:00:00-04:00,2018-04-24T15:00:00-04:00,VFR,Pattern
S01379,738GG,I032,2018-04-24T16:00:00-04:00,2018-04-24T18:00:00-04:00,VFR,Pattern
S01339,548QR,I032,2018-04-24T14:00:00-04:00,2018-04-24T16:00:00-04:00,VFR,Pattern
S01064,157ZA,I060,2018-04-24T14:00:00-04:00,2018-04-24T16:00:00-04:00,IFR,Pattern
S00847,254SE,I097,2018-04-24T15:00:00-04:00,2018-04-24T17:00:00-04:00,IFR,Practice Area
S01136,548QR,I010,2018-04-24T08:00:00-04:00,2018-04-24T10:00:00-04:00,IFR,Pattern
S01158,548QR,I010,2018-04-24T10:00:00-04:00,2018-04-24T12:00:00-04:00,IFR,Pattern
S01399,217PQ,I096,2018-04-24T09:00:00-04:00,2018-04-24T11:00:00-04:00,VFR,Practice Area
S01376,157ZA,I096,2018-04-24T11:00:00-04:00,2018-04-24T13:00:00-04:00,VFR,Pattern
S01334,548QR,I010,2018-04-24T12:00:00-04:00,2018-04-24T14:00:00-04:00,VFR,Pattern
S01051,254SE,I060,2018-04-24T18:00:00-04:00,2018-04-24T22:00:00-04:00,IFR,Cross Country
S00564,254SE,,2018-04-24T08:00:00-04:00,2018-04-24T10:00:00-04:00,IFR,Pattern
S00549,217PQ,,2018-04-24T11:00:00-04:00,2018-04-24T13:00:00-04:00,IFR,Practice Area
S01324,133CZ,I061,2018-04-25T10:00:00-04:00,2018-04-25T12:00:00-04:00,VFR,Pattern
S01300,811AX,I076,2018-04-26T12:00:00-04:00,2018-04-26T14:00:00-04:00,VFR,Practice Area
S01294,133CZ,I076,2018-04-26T10:00:00-04:00,2018-04-26T12:00:00-04:00,VFR,Pattern
S01287,811AX,I072,2018-04-26T10:00:00-04:00,2018-04-26T12:00:00-04:00,VFR,Pattern
S01203,684TM,I072,2018-04-26T12:00:00-04:00,2018-04-26T15:00:00-04:00,VFR,Practice Area
S01400,426JQ,I076,2018-04-26T14:00:00-04:00,2018-04-26T16:00:00-04:00,VFR,Pattern
S01315,811AX,I057,2018-04-26T15:00:00-04:00,2018-04-26T17:00:00-04:00,VFR,Pattern
S01429,133CZ,I072,2018-04-26T15:00:00-04:00,2018-04-26T17:00:00-04:00,VFR,Pattern
S01279,811AX,I057,2018-04-26T17:00:00-04:00,2018-04-26T19:00:00-04:00,VFR,Pattern
S01328,426JQ,I077,2018-04-26T10:00:00-04:00,2018-04-26T12:00:00-04:00,VFR,Pattern
S01308,426JQ,I077,2018-04-26T12:00:00-04:00,2018-04-26T14:00:00-04:00,VFR,Pattern
S01324,426JQ,I032,2018-04-26T16:00:00-04:00,2018-04-26T19:00:00-04:00,VFR,Practice Area
S01259,133CZ,I060,2018-04-26T17:00:00-04:00,2018-04-26T19:00:00-04:00,VFR,Pattern
S01191,738GG,I077,2018-04-26T14:00:00-04:00,2018-04-26T17:00:00-04:00,VFR,Practice Area
S01311,133CZ,I003,2018-04-26T12:00:00-04:00,2018-04-26T14:00:00-04:00,VFR,Pattern
S01176,548QR,I060,2018-04-26T14:00:00-04:00,2018-04-26T17:00:00-04:00,VFR,Practice Area
S01379,738GG,I003,2018-04-26T10:00:00-04:00,2018-04-26T12:00:00-04:00,VFR,Pattern
S01399,217PQ,I032,2018-04-26T14:00:00-04:00,2018-04-26T16:00:00-04:00,VFR,Pattern
S01376,254SE,I003,2018-04-26T14:00:00-04:00,2018-04-26T16:00:00-04:00,VFR,Practice Area
S01290,254SE,I003,2018-04-26T16:00:00-04:00,2018-04-26T18:00:00-04:00,VFR,Pattern
S00549,548QR,,2018-04-26T10:00:00-04:00,2018-04-26T12:00:00-04:00,IFR,Pattern
S01294,811AX,I076,2018-04-27T09:00:00-04:00,2018-04-27T11:00:00-04:00,VFR,Pattern
S01287,133CZ,I072,2018-04-27T09:00:00-04:00,2018-04-27T11:00:00-04:00,VFR,Pattern
S01400,811AX,I072,2018-04-27T11:00:00-04:00,2018-04-27T13:00:00-04:00,VFR,Pattern
S01315,133CZ,I076,2018-04-27T11:00:00-04:00,2018-04-27T13:00:00-04:00,VFR,Pattern
S01429,811AX,I072,2018-04-27T13:00:00-04:00,2018-04-27T15:00:00-04:00,VFR,Pattern
S01279,426JQ,I076,2018-04-27T13:00:00-04:00,2018-04-27T15:00:00-04:00,VFR,Practice Area
S01328,133CZ,I076,2018-04-27T15:00:00-04:00,2018-04-27T17:00:00-04:00,VFR,Pattern
S01308,426JQ,I072,2018-04-27T15:00:00-04:00,2018-04-27T17:00:00-04:00,VFR,Pattern
S01259,811AX,I080,2018-04-27T15:00:00-04:00,2018-04-27T17:00:00-04:00,VFR,Pattern
S01311,426JQ,I080,2018-04-27T17:00:00-04:00,2018-04-27T19:00:00-04:00,VFR,Pattern
S01361,738GG,I057,2018-04-27T15:00:00-04:00,2018-04-27T17:00:00-04:00,VFR,Pattern
S01261,426JQ,I077,2018-04-27T09:00:00-04:00,2018-04-27T12:00:00-04:00,VFR,Practice Area
S01424,133CZ,I057,2018-04-27T17:00:00-04:00,2018-04-27T19:00:00-04:00,VFR,Pattern
S01331,133CZ,I077,2018-04-27T13:00:00-04:00,2018-04-27T15:00:00-04:00,VFR,Pattern
S00786,157ZA,I072,2018-04-28T09:00:00-04:00,2018-04-28T12:00:00-04:00,VFR,Practice Area
S00487,217PQ,I061,2018-04-28T09:00:00-04:00,2018-04-28T11:00:00-04:00,VFR,Pattern
S00722,738GG,I053,2018-04-28T09:00:00-04:00,2018-04-28T12:00:00-04:00,VFR,Practice Area
S00720,684TM,I057,2018-04-28T11:00:00-04:00,2018-04-28T13:00:00-04:00,VFR,Pattern
S01059,738GG,I072,2018-04-28T12:00:00-04:00,2018-04-28T15:00:00-04:00,VFR,Practice Area
S00861,217PQ,I061,2018-04-28T11:00:00-04:00,2018-04-28T13:00:00-04:00,VFR,Pattern
S00943,254SE,I080,2018-04-28T11:00:00-04:00,2018-04-28T13:00:00-04:00,VFR,Pattern
S01090,133CZ,I053,2018-04-28T12:00:00-04:00,2018-04-28T14:00:00-04:00,VFR,Pattern
S01394,426JQ,I057,2018-04-28T13:00:00-04:00,2018-04-28T15:00:00-04:00,VFR,Pattern
S01340,811AX,I080,2018-04-28T13:00:00-04:00,2018-04-28T15:00:00-04:00,VFR,Pattern
S01365,133CZ,I053,2018-04-28T14:00:00-04:00,2018-04-28T16:00:00-04:00,VFR,Practice Area
S00952,426JQ,I097,2018-04-28T09:00:00-04:00,2018-04-28T11:00:00-04:00,VFR,Pattern
S00935,157ZA,I061,2018-04-28T13:00:00-04:00,2018-04-28T16:00:00-04:00,VFR,Practice Area
S01155,811AX,I077,2018-04-28T09:00:00-04:00,2018-04-28T12:00:00-04:00,IFR,Practice Area
S01044,446BU,I097,2018-04-28T11:00:00-04:00,2018-04-28T15:00:00-04:00,VFR,Cross Country
S00718,548QR,I077,2018-04-28T12:00:00-04:00,2018-04-28T15:00:00-04:00,VFR,Practice Area
S01110,133CZ,I010,2018-04-28T08:00:00-04:00,2018-04-28T10:00:00-04:00,VFR,Pattern
S01255,133CZ,I010,2018-04-28T10:00:00-04:00,2018-04-28T12:00:00-04:00,VFR,Pattern
S01183,426JQ,I096,2018-04-28T11:00:00-04:00,2018-04-28T13:00:00-04:00,VFR,Pattern
S01338,426JQ,I057,2018-04-28T17:00:00-04:00,2018-04-28T19:00:00-04:00,VFR,Pattern
S00744,254SE,I060,2018-04-28T14:00:00-04:00,2018-04-28T16:00:00-04:00,VFR,Pattern
S01006,548QR,I080,2018-04-28T15:00:00-04:00,2018-04-28T18:00:00-04:00,VFR,Practice Area
S01162,548QR,I003,2018-04-28T08:00:00-04:00,2018-04-28T10:00:00-04:00,VFR,Practice Area
S01381,684TM,I096,2018-04-28T09:00:00-04:00,2018-04-28T11:00:00-04:00,VFR,Practice Area
S01348,811AX,I072,2018-04-28T15:00:00-04:00,2018-04-28T17:00:00-04:00,VFR,Pattern
S01315,133CZ,I060,2018-04-28T17:00:00-04:00,2018-04-28T19:00:00-04:00,VFR,Pattern
S01445,684TM,I010,2018-04-28T13:00:00-04:00,2018-04-28T16:00:00-04:00,VFR,Practice Area
S01201,738GG,I003,2018-04-28T17:00:00-04:00,2018-04-28T19:00:00-04:00,VFR,Pattern
S01410,548QR,I003,2018-04-28T10:00:00-04:00,2018-04-28T12:00:00-04:00,VFR,Practice Area
S00816,217PQ,I003,2018-04-28T13:00:00-04:00,2018-04-28T15:00:00-04:00,VFR,Pattern
S01184,684TM,I010,2018-04-28T17:00:00-04:00,2018-04-28T19:00:00-04:00,VFR,Pattern
S01387,426JQ,I057,2018-04-28T15:00:00-04:00,2018-04-28T17:00:00-04:00,VFR,Pattern
S01027,811AX,I072,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Pattern
S01035,133CZ,I057,2018-04-29T15:00:00-04:00,2018-04-29T18:00:00-04:00,VFR,Practice Area
S01297,426JQ,I080,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Pattern
S01371,811AX,I080,2018-04-29T17:00:00-04:00,2018-04-29T19:00:00-04:00,VFR,Pattern
S00904,426JQ,I003,2018-04-29T17:00:00-04:00,2018-04-29T19:00:00-04:00,VFR,Pattern
S01130,738GG,I053,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Pattern
S01161,738GG,I010,2018-04-29T17:00:00-04:00,2018-04-29T19:00:00-04:00,VFR,Pattern
S01418,811AX,I080,2018-04-29T13:00:00-04:00,2018-04-29T15:00:00-04:00,VFR,Pattern
S01316,217PQ,I061,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Pattern
S00868,254SE,I097,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Practice Area
S01177,157ZA,I077,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Pattern
S01172,684TM,I003,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Pattern
S00663,548QR,I096,2018-04-29T15:00:00-04:00,2018-04-29T17:00:00-04:00,VFR,Pattern
S01270,254SE,I072,2018-04-30T09:00:00-04:00,2018-04-30T11:00:00-04:00,VFR,Pattern
S01308,811AX,I061,2018-04-30T09:00:00-04:00,2018-04-30T11:00:00-04:00,VFR,Pattern
S01311,133CZ,I053,2018-04-30T09:00:00-04:00,2018-04-30T11:00:00-04:00,VFR,Pattern
S01261,426JQ,I076,2018-04-30T09:00:00-04:00,2018-04-30T11:00:00-04:00,VFR,Pattern
S01421,133CZ,I076,2018-04-30T11:00:00-04:00,2018-04-30T14:00:00-04:00,VFR,Practice Area
S01272,811AX,I061,2018-04-30T11:00:00-04:00,2018-04-30T13:00:00-04:00,VFR,Pattern
S01424,426JQ,I072,2018-04-30T11:00:00-04:00,2018-04-30T13:00:00-04:00,VFR,Pattern
S01331,426JQ,I072,2018-04-30T13:00:00-04:00,2018-04-30T15:00:00-04:00,VFR,Pattern
S01203,548QR,I053,2018-04-30T11:00:00-04:00,2018-04-30T13:00:00-04:00,VFR,Pattern
S01385,811AX,I061,2018-04-30T13:00:00-04:00,2018-04-30T15:00:00-04:00,VFR,Pattern
S01324,133CZ,I076,2018-04-30T14:00:00-04:00,2018-04-30T16:00:00-04:00,VFR,Pattern
S01136,684TM,I097,2018-04-30T09:00:00-04:00,2018-04-30T11:00:00-04:00,IFR,Pattern
S01315,426JQ,I053,2018-04-30T15:00:00-04:00,2018-04-30T17:00:00-04:00,VFR,Practice Area
S01290,548QR,I053,2018-04-30T13:00:00-04:00,2018-04-30T15:00:00-04:00,VFR,Practice Area
S01294,811AX,I061,2018-04-30T15:00:00-04:00,2018-04-30T17:00:00-04:00,VFR,Pattern
S01158,157ZA,I097,2018-04-30T11:00:00-04:00,2018-04-30T13:00:00-04:00,IFR,Pattern
S01258,133CZ,I080,2018-04-30T16:00:00-04:00,2018-04-30T18:00:00-04:00,VFR,Pattern
S01344,811AX,I032,2018-04-30T17:00:00-04:00,2018-04-30T19:00:00-04:00,VFR,Pattern
S01459,436MK,I072,2018-04-30T15:00:00-04:00,2018-04-30T17:00:00-04:00,VFR,Pattern
S01260,426JQ,I010,2018-04-30T17:00:00-04:00,2018-04-30T19:00:00-04:00,VFR,Pattern
S01399,254SE,I097,2018-04-30T13:00:00-04:00,2018-04-30T15:00:00-04:00,VFR,Pattern
S01376,684TM,I032,2018-04-30T14:00:00-04:00,2018-04-30T16:00:00-04:00,VFR,Pattern
S01361,738GG,I097,2018-04-30T15:00:00-04:00,2018-04-30T17:00:00-04:00,VFR,Practice Area
S01339,157ZA,I010,2018-04-30T08:00:00-04:00,2018-04-30T10:00:00-04:00,VFR,Pattern
S01379,738GG,I096,2018-04-30T09:00:00-04:00,2018-04-30T11:00:00-04:00,VFR,Pattern
S01391,684TM,I010,2018-04-30T11:00:00-04:00,2018-04-30T13:00:00-04:00,VFR,Pattern
S01334,254SE,I096,2018-04-30T11:00:00-04:00,2018-04-30T13:00:00-04:00,VFR,Pattern
S00564,157ZA,I032,2018-04-30T19:00:00-04:00,2018-04-30T21:00:00-04:00,IFR,Pattern
S01397,157ZA,I010,2018-04-30T13:00:00-04:00,2018-04-30T16:00:00-04:00,VFR,Practice Area
S01287,254SE,I096,2018-04-30T15:00:00-04:00,2018-04-30T17:00:00-04:00,VFR,Pattern
S01051,548QR,,2018-04-30T08:00:00-04:00,2018-04-30T11:00:00-04:00,IFR,Cross Country
S00549,548QR,,2018-04-30T15:00:00-04:00,2018-04-30T17:00:00-04:00,IFR,Pattern
S01308,133CZ,I061,2018-05-01T09:00:00-04:00,2018-05-01T12:00:00-04:00,VFR,Practice Area
S01311,811AX,I076,2018-05-01T09:00:00-04:00,2018-05-01T11:00:00-04:00,VFR,Pattern
S01261,684TM,I053,2018-05-01T09:00:00-04:00,2018-05-01T12:00:00-04:00,VFR,Cross Country
S01421,811AX,I076,2018-05-01T11:00:00-04:00,2018-05-01T13:00:00-04:00,VFR,Pattern
S01272,133CZ,I061,2018-05-01T12:00:00-04:00,2018-05-01T14:00:00-04:00,VFR,Pattern
S01424,426JQ,I053,2018-05-01T12:00:00-04:00,2018-05-01T14:00:00-04:00,VFR,Pattern
S01331,811AX,I076,2018-05-01T13:00:00-04:00,2018-05-01T15:00:00-04:00,VFR,Pattern
S01203,157ZA,I053,2018-05-01T14:00:00-04:00,2018-05-01T16:00:00-04:00,VFR,Pattern
S01385,133CZ,I061,2018-05-01T14:00:00-04:00,2018-05-01T16:00:00-04:00,VFR,Pattern
S01324,811AX,I076,2018-05-01T15:00:00-04:00,2018-05-01T17:00:00-04:00,VFR,Pattern
S01136,254SE,I097,2018-05-01T09:00:00-04:00,2018-05-01T11:00:00-04:00,IFR,Pattern
S01315,426JQ,I080,2018-05-01T15:00:00-04:00,2018-05-01T17:00:00-04:00,VFR,Pattern
S01290,254SE,I080,2018-05-01T17:00:00-04:00,2018-05-01T19:00:00-04:00,VFR,Pattern
S01294,133CZ,I032,2018-05-01T16:00:00-04:00,2018-05-01T18:00:00-04:00,VFR,Pattern
S01158,254SE,I097,2018-05-01T11:00:00-04:00,2018-05-01T14:00:00-04:00,IFR,Practice Area
S01258,811AX,I060,2018-05-01T17:00:00-04:00,2018-05-01T19:00:00-04:00,VFR,Pattern
S01344,426JQ,I096,2018-05-01T09:00:00-04:00,2018-05-01T11:00:00-04:00,VFR,Pattern
S01427,426JQ,I010,2018-05-01T17:00:00-04:00,2018-05-01T19:00:00-04:00,VFR,Pattern
S01064,548QR,I097,2018-05-01T14:00:00-04:00,2018-05-01T16:00:00-04:00,IFR,Practice Area
S01399,684TM,I060,2018-05-01T14:00:00-04:00,2018-05-01T16:00:00-04:00,VFR,Pattern
S01376,254SE,I032,2018-05-01T14:00:00-04:00,2018-05-01T16:00:00-04:00,VFR,Pattern
S00847,157ZA,I010,2018-05-01T09:00:00-04:00,2018-05-01T11:00:00-04:00,IFR,Pattern
S01361,738GG,I010,2018-05-01T11:00:00-04:00,2018-05-01T13:00:00-04:00,VFR,Pattern
S01339,157ZA,I096,2018-05-01T11:00:00-04:00,2018-05-01T13:00:00-04:00,VFR,Practice Area
S01379,738GG,I096,2018-05-01T13:00:00-04:00,2018-05-01T15:00:00-04:00,VFR,Pattern
S00564,548QR,,2018-05-01T09:00:00-04:00,2018-05-01T12:00:00-04:00,IFR,Practice Area
S01051,684TM,,2018-05-01T12:00:00-04:00,2018-05-01T14:00:00-04:00,IFR,Pattern
S00549,548QR,,2018-05-01T12:00:00-04:00,2018-05-01T14:00:00-04:00,IFR,Practice Area
S01308,426JQ,I076,2018-05-02T09:00:00-04:00,2018-05-02T11:00:00-04:00,VFR,Pattern
S01311,811AX,I053,2018-05-02T09:00:00-04:00,2018-05-02T11:00:00-04:00,VFR,Pattern
S01272,811AX,I061,2018-05-02T11:00:00-04:00,2018-05-02T13:00:00-04:00,VFR,Pattern
S01424,426JQ,I076,2018-05-02T11:00:00-04:00,2018-05-02T14:00:00-04:00,VFR,Practice Area
S01315,811AX,I061,2018-05-02T13:00:00-04:00,2018-05-02T15:00:00-04:00,VFR,Pattern
S01427,811AX,I053,2018-05-02T15:00:00-04:00,2018-05-02T17:00:00-04:00,VFR,Pattern
S01064,157ZA,I077,2018-05-02T09:00:00-04:00,2018-05-02T12:00:00-04:00,IFR,Practice Area
S01459,811AX,I057,2018-05-02T17:00:00-04:00,2018-05-02T19:00:00-04:00,VFR,Pattern
S01399,684TM,I061,2018-05-02T09:00:00-04:00,2018-05-02T11:00:00-04:00,VFR,Pattern
S01376,254SE,I053,2018-05-02T11:00:00-04:00,2018-05-02T13:00:00-04:00,VFR,Pattern
S01161,738GG,I053,2018-05-02T13:00:00-04:00,2018-05-02T15:00:00-04:00,VFR,Pattern
S00847,157ZA,I032,2018-05-02T19:00:00-04:00,2018-05-02T21:00:00-04:00,IFR,Pattern
S01361,738GG,I076,2018-05-02T15:00:00-04:00,2018-05-02T17:00:00-04:00,VFR,Pattern
S01191,738GG,I003,2018-05-02T08:00:00-04:00,2018-05-02T11:00:00-04:00,VFR,Practice Area
S01379,738GG,I032,2018-05-02T17:00:00-04:00,2018-05-02T19:00:00-04:00,VFR,Pattern
S01391,254SE,I061,2018-05-02T15:00:00-04:00,2018-05-02T17:00:00-04:00,VFR,Pattern
S01334,684TM,I057,2018-05-02T15:00:00-04:00,2018-05-02T17:00:00-04:00,VFR,Pattern
S01397,548QR,I077,2018-05-02T12:00:00-04:00,2018-05-02T14:00:00-04:00,VFR,Pattern
S01287,548QR,I077,2018-05-02T14:00:00-04:00,2018-05-02T17:00:00-04:00,VFR,Cross Country
S00549,254SE,,2018-05-02T08:00:00-04:00,2018-05-02T10:00:00-04:00,IFR,Pattern
S01468,811AX,I072,2018-05-03T09:00:00-04:00,2018-05-03T11:00:00-04:00,VFR,Practice Area
S01260,811AX,I076,2018-05-03T11:00:00-04:00,2018-05-03T13:00:00-04:00,VFR,Pattern
S01415,811AX,I072,2018-05-03T13:00:00-04:00,2018-05-03T15:00:00-04:00,VFR,Pattern
S01306,811AX,I072,2018-05-03T15:00:00-04:00,2018-05-03T17:00:00-04:00,VFR,Pattern
S01400,811AX,I057,2018-05-03T17:00:00-04:00,2018-05-03T19:00:00-04:00,VFR,Pattern
S01270,157ZA,I076,2018-05-04T09:00:00-04:00,2018-05-04T11:00:00-04:00,VFR,Pattern
S01468,811AX,I072,2018-05-04T09:00:00-04:00,2018-05-04T11:00:00-04:00,VFR,Pattern
S01415,811AX,I072,2018-05-04T11:00:00-04:00,2018-05-04T13:00:00-04:00,VFR,Pattern
S01306,436MK,I076,2018-05-04T11:00:00-04:00,2018-05-04T14:00:00-04:00,VFR,Practice Area
S01400,811AX,I072,2018-05-04T13:00:00-04:00,2018-05-04T15:00:00-04:00,VFR,Pattern
S01429,811AX,I076,2018-05-04T15:00:00-04:00,2018-05-04T17:00:00-04:00,VFR,Pattern
S01284,811AX,I080,2018-05-04T17:00:00-04:00,2018-05-04T19:00:00-04:00,VFR,Pattern
S00658,548QR,I072,2018-05-05T09:00:00-04:00,2018-05-05T11:00:00-04:00,VFR,Pattern
S01072,157ZA,I053,2018-05-05T09:00:00-04:00,2018-05-05T11:00:00-04:00,VFR,Practice Area
S01094,811AX,I053,2018-05-05T13:00:00-04:00,2018-05-05T17:00:00-04:00,VFR,Cross Country
S00914,811AX,I061,2018-05-05T09:00:00-04:00,2018-05-05T11:00:00-04:00,VFR,Pattern
S01079,133CZ,I057,2018-05-05T13:00:00-04:00,2018-05-05T15:00:00-04:00,VFR,Pattern
S01111,133CZ,I072,2018-05-05T15:00:00-04:00,2018-05-05T17:00:00-04:00,VFR,Pattern
S00901,811AX,I057,2018-05-05T17:00:00-04:00,2018-05-05T19:00:00-04:00,VFR,Pattern
S01073,133CZ,I080,2018-05-05T17:00:00-04:00,2018-05-05T19:00:00-04:00,VFR,Practice Area
S00982,133CZ,I077,2018-05-05T09:00:00-04:00,2018-05-05T11:00:00-04:00,VFR,Pattern
S01270,548QR,I080,2018-05-05T13:00:00-04:00,2018-05-05T15:00:00-04:00,VFR,Practice Area
S01031,738GG,I061,2018-05-05T13:00:00-04:00,2018-05-05T16:00:00-04:00,VFR,Practice Area
S00841,157ZA,I072,2018-05-05T13:00:00-04:00,2018-05-05T15:00:00-04:00,VFR,Practice Area
S01175,738GG,I097,2018-05-05T09:00:00-04:00,2018-05-05T11:00:00-04:00,VFR,Pattern
S01196,738GG,I060,2018-05-05T16:00:00-04:00,2018-05-05T18:00:00-04:00,VFR,Pattern
S00682,684TM,I077,2018-05-05T13:00:00-04:00,2018-05-05T16:00:00-04:00,VFR,Practice Area
S01303,157ZA,I080,2018-05-05T15:00:00-04:00,2018-05-05T17:00:00-04:00,VFR,Pattern
S01356,548QR,I057,2018-05-05T15:00:00-04:00,2018-05-05T17:00:00-04:00,VFR,Pattern
S01410,684TM,I003,2018-05-05T09:00:00-04:00,2018-05-05T11:00:00-04:00,VFR,Pattern
S01367,684TM,I003,2018-05-05T16:00:00-04:00,2018-05-05T18:00:00-04:00,VFR,Pattern
S01312,548QR,I010,2018-05-05T17:00:00-04:00,2018-05-05T19:00:00-04:00,VFR,Pattern
S01377,811AX,I053,2018-05-05T11:00:00-04:00,2018-05-05T13:00:00-04:00,VFR,Pattern
S01394,133CZ,I072,2018-05-05T11:00:00-04:00,2018-05-05T13:00:00-04:00,VFR,Pattern
S01139,811AX,I053,2018-05-06T09:00:00-04:00,2018-05-06T11:00:00-04:00,VFR,Pattern
S01254,133CZ,I061,2018-05-06T09:00:00-04:00,2018-05-06T12:00:00-04:00,VFR,Practice Area
S01034,254SE,I072,2018-05-06T09:00:00-04:00,2018-05-06T11:00:00-04:00,VFR,Practice Area
S01262,426JQ,I053,2018-05-06T11:00:00-04:00,2018-05-06T13:00:00-04:00,VFR,Pattern
S00811,811AX,I057,2018-05-06T11:00:00-04:00,2018-05-06T13:00:00-04:00,VFR,Pattern
S01277,133CZ,I072,2018-05-06T12:00:00-04:00,2018-05-06T14:00:00-04:00,VFR,Practice Area
S01443,811AX,I061,2018-05-06T13:00:00-04:00,2018-05-06T15:00:00-04:00,VFR,Pattern
S00772,426JQ,I057,2018-05-06T13:00:00-04:00,2018-05-06T15:00:00-04:00,VFR,Pattern
S01168,133CZ,I072,2018-05-06T14:00:00-04:00,2018-05-06T16:00:00-04:00,VFR,Practice Area
S01435,446BU,I080,2018-05-06T11:00:00-04:00,2018-05-06T13:00:00-04:00,VFR,Pattern
S01289,426JQ,I080,2018-05-06T15:00:00-04:00,2018-05-06T17:00:00-04:00,VFR,Pattern
S01011,133CZ,I057,2018-05-06T16:00:00-04:00,2018-05-06T18:00:00-04:00,VFR,Pattern
S00833,426JQ,I080,2018-05-06T17:00:00-04:00,2018-05-06T19:00:00-04:00,VFR,Pattern
S00887,254SE,I080,2018-05-06T13:00:00-04:00,2018-05-06T15:00:00-04:00,VFR,Pattern
S00966,426JQ,I097,2018-05-06T09:00:00-04:00,2018-05-06T11:00:00-04:00,VFR,Pattern
S00814,157ZA,I053,2018-05-06T13:00:00-04:00,2018-05-06T16:00:00-04:00,VFR,Practice Area
S01374,548QR,I077,2018-05-06T09:00:00-04:00,2018-05-06T13:00:00-04:00,VFR,Cross Country
S01446,254SE,I061,2018-05-06T15:00:00-04:00,2018-05-06T17:00:00-04:00,VFR,Pattern
S00935,684TM,I097,2018-05-06T11:00:00-04:00,2018-05-06T14:00:00-04:00,VFR,Practice Area
S00967,548QR,I077,2018-05-06T13:00:00-04:00,2018-05-06T15:00:00-04:00,VFR,Pattern
S00836,684TM,I097,2018-05-06T14:00:00-04:00,2018-05-06T16:00:00-04:00,VFR,Pattern
S00985,548QR,I077,2018-05-06T15:00:00-04:00,2018-05-06T17:00:00-04:00,VFR,Practice Area
S00753,684TM,I003,2018-05-06T08:00:00-04:00,2018-05-06T10:00:00-04:00,VFR,Pattern
S01360,157ZA,I010,2018-05-06T08:00:00-04:00,2018-05-06T10:00:00-04:00,VFR,Pattern
S01213,157ZA,I010,2018-05-06T10:00:00-04:00,2018-05-06T12:00:00-04:00,VFR,Practice Area
S01201,738GG,I096,2018-05-06T09:00:00-04:00,2018-05-06T11:00:00-04:00,VFR,Practice Area
S00762,254SE,I003,2018-05-06T11:00:00-04:00,2018-05-06T13:00:00-04:00,VFR,Pattern
S01447,157ZA,I003,2018-05-06T16:00:00-04:00,2018-05-06T18:00:00-04:00,VFR,Pattern
S01044,684TM,I010,2018-05-06T16:00:00-04:00,2018-05-06T18:00:00-04:00,VFR,Pattern
S00905,738GG,I096,2018-05-06T11:00:00-04:00,2018-05-06T13:00:00-04:00,VFR,Pattern
S01429,133CZ,I072,2018-05-07T09:00:00-04:00,2018-05-07T11:00:00-04:00,VFR,Pattern
S01259,426JQ,I076,2018-05-07T09:00:00-04:00,2018-05-07T11:00:00-04:00,VFR,Pattern
S01284,133CZ,I072,2018-05-07T11:00:00-04:00,2018-05-07T14:00:00-04:00,VFR,Practice Area
S01300,426JQ,I061,2018-05-07T11:00:00-04:00,2018-05-07T13:00:00-04:00,VFR,Pattern
