STUDENT,AIRPLANE,INSTUCTOR,TAKEOFF,LANDING,FILED,AREA
S01625,254SE,I076,2019-03-19T11:00:00-04:00,2019-03-19T14:00:00-04:00,VFR,Practice Area
S01824,133CZ,I061,2019-03-19T11:00:00-04:00,2019-03-19T13:00:00-04:00,VFR,Practice Area
S01883,426JQ,I053,2019-03-19T11:00:00-04:00,2019-03-19T13:00:00-04:00,VFR,Pattern
S02039,426JQ,I053,2019-03-19T13:00:00-04:00,2019-03-19T16:00:00-04:00,VFR,Practice Area
S01963,385AT,I061,2019-03-19T13:00:00-04:00,2019-03-19T16:00:00-04:00,VFR,Practice Area
S01967,133CZ,I076,2019-03-19T14:00:00-04:00,2019-03-19T16:00:00-04:00,VFR,Pattern
S02120,133CZ,I080,2019-03-19T16:00:00-04:00,2019-03-19T18:00:00-04:00,VFR,Pattern
S02126,426JQ,I060,2019-03-19T16:00:00-04:00,2019-03-19T18:00:00-04:00,VFR,Pattern
S01706,548QR,I097,2019-03-19T11:00:00-04:00,2019-03-19T13:00:00-04:00,VFR,Practice Area
S01683,157ZA,I097,2019-03-19T13:00:00-04:00,2019-03-19T15:00:00-04:00,VFR,Practice Area
S01593,426JQ,I010,2019-03-19T08:00:00-04:00,2019-03-19T10:00:00-04:00,VFR,Practice Area
S01902,217PQ,I032,2019-03-19T14:00:00-04:00,2019-03-19T17:00:00-04:00,VFR,Practice Area
S01602,217PQ,,2019-03-19T11:00:00-04:00,2019-03-19T14:00:00-04:00,VFR,Cross Country
S01924,157ZA,I076,2019-03-19T09:00:00-04:00,2019-03-19T11:00:00-04:00,VFR,Pattern
S02014,254SE,I060,2019-03-19T14:00:00-04:00,2019-03-19T16:00:00-04:00,VFR,Pattern
S02022,548QR,I010,2019-03-19T13:00:00-04:00,2019-03-19T17:00:00-04:00,VFR,Cross Country
S01976,157ZA,I097,2019-03-19T15:00:00-04:00,2019-03-19T17:00:00-04:00,VFR,Pattern
S01937,133CZ,I053,2019-03-19T09:00:00-04:00,2019-03-19T11:00:00-04:00,VFR,Practice Area
S01839,157ZA,I096,2019-03-19T11:00:00-04:00,2019-03-19T13:00:00-04:00,VFR,Pattern
S01064,254SE,,2019-03-19T16:00:00-04:00,2019-03-19T18:00:00-04:00,IFR,Pattern
S02178,254SE,I061,2019-03-19T09:00:00-04:00,2019-03-19T11:00:00-04:00,VFR,Pattern
S00564,436MK,,2019-03-19T08:00:00-04:00,2019-03-19T10:00:00-04:00,IFR,Pattern
S01824,426JQ,I053,2019-03-20T09:00:00-04:00,2019-03-20T11:00:00-04:00,VFR,Pattern
S01883,133CZ,I061,2019-03-20T09:00:00-04:00,2019-03-20T11:00:00-04:00,VFR,Practice Area
S01963,811AX,I076,2019-03-20T09:00:00-04:00,2019-03-20T11:00:00-04:00,VFR,Pattern
S01967,133CZ,I076,2019-03-20T11:00:00-04:00,2019-03-20T13:00:00-04:00,VFR,Pattern
S02126,811AX,I053,2019-03-20T11:00:00-04:00,2019-03-20T13:00:00-04:00,VFR,Pattern
S02130,811AX,I076,2019-03-20T13:00:00-04:00,2019-03-20T15:00:00-04:00,VFR,Pattern
S01741,133CZ,I061,2019-03-20T13:00:00-04:00,2019-03-20T15:00:00-04:00,VFR,Pattern
S01706,548QR,I061,2019-03-20T11:00:00-04:00,2019-03-20T13:00:00-04:00,VFR,Pattern
S01834,811AX,I076,2019-03-20T15:00:00-04:00,2019-03-20T17:00:00-04:00,VFR,Pattern
S02119,133CZ,I053,2019-03-20T15:00:00-04:00,2019-03-20T17:00:00-04:00,VFR,Pattern
S01593,157ZA,I053,2019-03-20T13:00:00-04:00,2019-03-20T15:00:00-04:00,VFR,Practice Area
S01602,254SE,,2019-03-20T08:00:00-04:00,2019-03-20T11:00:00-04:00,VFR,Cross Country
S02022,217PQ,I057,2019-03-20T15:00:00-04:00,2019-03-20T17:00:00-04:00,VFR,Pattern
S01427,157ZA,I061,2019-03-20T15:00:00-04:00,2019-03-20T17:00:00-04:00,VFR,Practice Area
S01550,548QR,I077,2019-03-20T09:00:00-04:00,2019-03-20T11:00:00-04:00,VFR,Pattern
S01914,217PQ,I077,2019-03-20T11:00:00-04:00,2019-03-20T13:00:00-04:00,VFR,Pattern
S02097,217PQ,I077,2019-03-20T13:00:00-04:00,2019-03-20T15:00:00-04:00,VFR,Practice Area
S01819,254SE,I060,2019-03-20T14:00:00-04:00,2019-03-20T16:00:00-04:00,VFR,Pattern
S01984,548QR,I032,2019-03-20T14:00:00-04:00,2019-03-20T17:00:00-04:00,VFR,Practice Area
S02002,254SE,I060,2019-03-20T16:00:00-04:00,2019-03-20T18:00:00-04:00,VFR,Pattern
S01654,157ZA,I003,2019-03-20T08:00:00-04:00,2019-03-20T11:00:00-04:00,VFR,Practice Area
S01064,157ZA,I003,2019-03-20T11:00:00-04:00,2019-03-20T13:00:00-04:00,IFR,Pattern
S02178,217PQ,I096,2019-03-20T09:00:00-04:00,2019-03-20T11:00:00-04:00,VFR,Pattern
S01969,254SE,I096,2019-03-20T11:00:00-04:00,2019-03-20T13:00:00-04:00,VFR,Pattern
S01806,738GG,I096,2019-03-20T13:00:00-04:00,2019-03-20T16:00:00-04:00,VFR,Practice Area
S00564,548QR,I060,2019-03-20T18:00:00-04:00,2019-03-20T20:00:00-04:00,IFR,Pattern
S00847,217PQ,I032,2019-03-20T18:00:00-04:00,2019-03-20T20:00:00-04:00,IFR,Pattern
S01967,811AX,I076,2019-03-21T09:00:00-04:00,2019-03-21T12:00:00-04:00,VFR,Practice Area
S02130,133CZ,I072,2019-03-21T09:00:00-04:00,2019-03-21T11:00:00-04:00,VFR,Pattern
S01741,133CZ,I072,2019-03-21T11:00:00-04:00,2019-03-21T14:00:00-04:00,VFR,Cross Country
S01834,811AX,I076,2019-03-21T12:00:00-04:00,2019-03-21T14:00:00-04:00,VFR,Pattern
S02119,133CZ,I072,2019-03-21T14:00:00-04:00,2019-03-21T16:00:00-04:00,VFR,Pattern
S01712,446BU,I076,2019-03-21T14:00:00-04:00,2019-03-21T16:00:00-04:00,VFR,Pattern
S02122,811AX,I057,2019-03-21T15:00:00-04:00,2019-03-21T17:00:00-04:00,VFR,Pattern
S01763,133CZ,I032,2019-03-21T16:00:00-04:00,2019-03-21T18:00:00-04:00,VFR,Pattern
S01717,548QR,I077,2019-03-21T09:00:00-04:00,2019-03-21T12:00:00-04:00,VFR,Practice Area
S01502,254SE,I077,2019-03-21T12:00:00-04:00,2019-03-21T14:00:00-04:00,VFR,Pattern
S02097,217PQ,I003,2019-03-21T08:00:00-04:00,2019-03-21T12:00:00-04:00,VFR,Cross Country
S01606,254SE,I077,2019-03-21T14:00:00-04:00,2019-03-21T16:00:00-04:00,VFR,Pattern
S01406,548QR,I032,2019-03-21T14:00:00-04:00,2019-03-21T16:00:00-04:00,VFR,Pattern
S01969,157ZA,I003,2019-03-21T12:00:00-04:00,2019-03-21T15:00:00-04:00,VFR,Practice Area
S02148,157ZA,I060,2019-03-21T15:00:00-04:00,2019-03-21T17:00:00-04:00,VFR,Pattern
S01344,548QR,I003,2019-03-21T16:00:00-04:00,2019-03-21T18:00:00-04:00,IFR,Pattern
S00847,157ZA,,2019-03-21T08:00:00-04:00,2019-03-21T10:00:00-04:00,IFR,Pattern
S01760,254SE,I072,2019-03-22T14:00:00-04:00,2019-03-22T16:00:00-04:00,VFR,Pattern
S02130,133CZ,I076,2019-03-22T14:00:00-04:00,2019-03-22T16:00:00-04:00,VFR,Pattern
S02099,811AX,I057,2019-03-22T15:00:00-04:00,2019-03-22T17:00:00-04:00,VFR,Pattern
S01712,133CZ,I080,2019-03-22T16:00:00-04:00,2019-03-22T18:00:00-04:00,VFR,Pattern
S02124,133CZ,I097,2019-03-22T12:00:00-04:00,2019-03-22T14:00:00-04:00,IFR,Pattern
S01724,811AX,I072,2019-03-22T12:00:00-04:00,2019-03-22T14:00:00-04:00,VFR,Pattern
S01717,548QR,I076,2019-03-22T12:00:00-04:00,2019-03-22T14:00:00-04:00,VFR,Pattern
S01542,157ZA,I032,2019-03-22T14:00:00-04:00,2019-03-22T16:00:00-04:00,VFR,Pattern
S01984,548QR,I060,2019-03-22T14:00:00-04:00,2019-03-22T16:00:00-04:00,VFR,Pattern
S02087,133CZ,I076,2019-03-22T10:00:00-04:00,2019-03-22T12:00:00-04:00,VFR,Pattern
S01466,157ZA,I060,2019-03-22T16:00:00-04:00,2019-03-22T18:00:00-04:00,VFR,Pattern
S01806,738GG,I097,2019-03-22T14:00:00-04:00,2019-03-22T16:00:00-04:00,VFR,Pattern
S01563,548QR,I032,2019-03-22T16:00:00-04:00,2019-03-22T18:00:00-04:00,VFR,Pattern
S01344,548QR,I077,2019-03-22T09:00:00-04:00,2019-03-22T12:00:00-04:00,IFR,Practice Area
S01546,811AX,I053,2019-03-23T09:00:00-04:00,2019-03-23T11:00:00-04:00,VFR,Pattern
S01587,133CZ,I072,2019-03-23T09:00:00-04:00,2019-03-23T11:00:00-04:00,VFR,Pattern
S01726,133CZ,I061,2019-03-23T11:00:00-04:00,2019-03-23T13:00:00-04:00,VFR,Pattern
S01377,811AX,I080,2019-03-23T11:00:00-04:00,2019-03-23T13:00:00-04:00,VFR,Pattern
S02046,133CZ,I053,2019-03-23T13:00:00-04:00,2019-03-23T16:00:00-04:00,VFR,Cross Country
S01815,811AX,I057,2019-03-23T13:00:00-04:00,2019-03-23T15:00:00-04:00,VFR,Pattern
S01615,811AX,I072,2019-03-23T15:00:00-04:00,2019-03-23T17:00:00-04:00,VFR,Pattern
S02042,133CZ,I057,2019-03-23T16:00:00-04:00,2019-03-23T18:00:00-04:00,VFR,Pattern
S00753,254SE,I072,2019-03-23T11:00:00-04:00,2019-03-23T14:00:00-04:00,VFR,Practice Area
S00873,548QR,I061,2019-03-23T09:00:00-04:00,2019-03-23T11:00:00-04:00,VFR,Practice Area
S00935,157ZA,I057,2019-03-23T11:00:00-04:00,2019-03-23T13:00:00-04:00,VFR,Pattern
S01031,738GG,I053,2019-03-23T11:00:00-04:00,2019-03-23T13:00:00-04:00,VFR,Pattern
S02033,548QR,I061,2019-03-23T13:00:00-04:00,2019-03-23T17:00:00-04:00,VFR,Cross Country
S01845,157ZA,I080,2019-03-23T13:00:00-04:00,2019-03-23T16:00:00-04:00,VFR,Cross Country
S01948,436MK,I080,2019-03-23T16:00:00-04:00,2019-03-23T18:00:00-04:00,VFR,Pattern
S01476,157ZA,I097,2019-03-23T09:00:00-04:00,2019-03-23T11:00:00-04:00,VFR,Pattern
S01871,548QR,I097,2019-03-23T11:00:00-04:00,2019-03-23T13:00:00-04:00,VFR,Pattern
S01973,157ZA,I060,2019-03-23T16:00:00-04:00,2019-03-23T18:00:00-04:00,VFR,Pattern
S01034,446BU,I077,2019-03-23T09:00:00-04:00,2019-03-23T11:00:00-04:00,VFR,Pattern
S01750,436MK,I077,2019-03-23T11:00:00-04:00,2019-03-23T13:00:00-04:00,VFR,Pattern
S01588,738GG,I077,2019-03-23T13:00:00-04:00,2019-03-23T15:00:00-04:00,VFR,Pattern
S01765,738GG,I097,2019-03-23T15:00:00-04:00,2019-03-23T17:00:00-04:00,VFR,Pattern
S01753,738GG,I003,2019-03-23T08:00:00-04:00,2019-03-23T10:00:00-04:00,VFR,Pattern
S01640,385AT,I097,2019-03-23T13:00:00-04:00,2019-03-23T15:00:00-04:00,VFR,Pattern
S01716,446BU,I060,2019-03-23T14:00:00-04:00,2019-03-23T16:00:00-04:00,VFR,Practice Area
S01506,436MK,I010,2019-03-23T08:00:00-04:00,2019-03-23T10:00:00-04:00,VFR,Pattern
S01418,811AX,I077,2019-03-24T09:00:00-04:00,2019-03-24T11:00:00-04:00,IFR,Practice Area
S01561,133CZ,I053,2019-03-24T09:00:00-04:00,2019-03-24T11:00:00-04:00,VFR,Pattern
S01601,811AX,I053,2019-03-24T11:00:00-04:00,2019-03-24T13:00:00-04:00,VFR,Practice Area
S01790,133CZ,I072,2019-03-24T11:00:00-04:00,2019-03-24T13:00:00-04:00,VFR,Pattern
S01836,133CZ,I053,2019-03-24T13:00:00-04:00,2019-03-24T15:00:00-04:00,VFR,Pattern
S01462,811AX,I072,2019-03-24T13:00:00-04:00,2019-03-24T15:00:00-04:00,VFR,Pattern
S01798,811AX,I072,2019-03-24T15:00:00-04:00,2019-03-24T17:00:00-04:00,VFR,Pattern
S01338,133CZ,I061,2019-03-24T15:00:00-04:00,2019-03-24T17:00:00-04:00,VFR,Pattern
S01625,157ZA,I061,2019-03-24T09:00:00-04:00,2019-03-24T12:00:00-04:00,VFR,Practice Area
S02065,436MK,I072,2019-03-24T09:00:00-04:00,2019-03-24T11:00:00-04:00,VFR,Pattern
S00914,684TM,I080,2019-03-24T11:00:00-04:00,2019-03-24T13:00:00-04:00,VFR,Pattern
S01175,738GG,I057,2019-03-24T11:00:00-04:00,2019-03-24T14:00:00-04:00,VFR,Practice Area
S01213,217PQ,I061,2019-03-24T12:00:00-04:00,2019-03-24T14:00:00-04:00,VFR,Pattern
S01991,157ZA,I080,2019-03-24T13:00:00-04:00,2019-03-24T15:00:00-04:00,VFR,Pattern
S01683,548QR,I057,2019-03-24T14:00:00-04:00,2019-03-24T16:00:00-04:00,VFR,Pattern
S01889,157ZA,I080,2019-03-24T15:00:00-04:00,2019-03-24T17:00:00-04:00,VFR,Practice Area
S02010,684TM,I053,2019-03-24T15:00:00-04:00,2019-03-24T17:00:00-04:00,VFR,Practice Area
S02136,217PQ,I097,2019-03-24T09:00:00-04:00,2019-03-24T12:00:00-04:00,VFR,Practice Area
S01172,548QR,I057,2019-03-24T16:00:00-04:00,2019-03-24T18:00:00-04:00,VFR,Pattern
S01367,548QR,I077,2019-03-24T11:00:00-04:00,2019-03-24T13:00:00-04:00,VFR,Pattern
S01044,684TM,I077,2019-03-24T13:00:00-04:00,2019-03-24T15:00:00-04:00,VFR,Pattern
S02052,217PQ,I097,2019-03-24T14:00:00-04:00,2019-03-24T16:00:00-04:00,VFR,Pattern
S00868,548QR,I003,2019-03-24T08:00:00-04:00,2019-03-24T10:00:00-04:00,VFR,Pattern
S01148,684TM,I010,2019-03-24T08:00:00-04:00,2019-03-24T10:00:00-04:00,VFR,Practice Area
S02061,217PQ,I010,2019-03-24T16:00:00-04:00,2019-03-24T18:00:00-04:00,VFR,Pattern
S02090,738GG,I077,2019-03-24T15:00:00-04:00,2019-03-24T17:00:00-04:00,VFR,Pattern
S02086,738GG,I096,2019-03-24T09:00:00-04:00,2019-03-24T11:00:00-04:00,VFR,Pattern
S02161,446BU,I097,2019-03-24T12:00:00-04:00,2019-03-24T14:00:00-04:00,VFR,Practice Area
S02103,436MK,I003,2019-03-24T11:00:00-04:00,2019-03-24T13:00:00-04:00,VFR,Pattern
S01674,436MK,I096,2019-03-24T13:00:00-04:00,2019-03-24T16:00:00-04:00,VFR,Practice Area
S01625,217PQ,I053,2019-03-25T09:00:00-04:00,2019-03-25T12:00:00-04:00,VFR,Practice Area
S01760,684TM,I072,2019-03-25T09:00:00-04:00,2019-03-25T11:00:00-04:00,VFR,Pattern
S01683,548QR,I076,2019-03-25T09:00:00-04:00,2019-03-25T11:00:00-04:00,VFR,Practice Area
S02099,133CZ,I061,2019-03-25T09:00:00-04:00,2019-03-25T11:00:00-04:00,VFR,Pattern
S01712,811AX,I076,2019-03-25T11:00:00-04:00,2019-03-25T13:00:00-04:00,VFR,Pattern
S02122,133CZ,I072,2019-03-25T11:00:00-04:00,2019-03-25T13:00:00-04:00,VFR,Pattern
S01896,133CZ,I053,2019-03-25T13:00:00-04:00,2019-03-25T15:00:00-04:00,VFR,Pattern
S01763,811AX,I061,2019-03-25T13:00:00-04:00,2019-03-25T15:00:00-04:00,VFR,Pattern
S02111,811AX,I080,2019-03-25T15:00:00-04:00,2019-03-25T17:00:00-04:00,VFR,Pattern
S02028,133CZ,I061,2019-03-25T15:00:00-04:00,2019-03-25T17:00:00-04:00,VFR,Pattern
S01812,811AX,I097,2019-03-25T09:00:00-04:00,2019-03-25T11:00:00-04:00,VFR,Pattern
S01717,684TM,I061,2019-03-25T11:00:00-04:00,2019-03-25T13:00:00-04:00,VFR,Pattern
S01540,684TM,I072,2019-03-25T13:00:00-04:00,2019-03-25T15:00:00-04:00,VFR,Pattern
S01636,157ZA,I076,2019-03-25T13:00:00-04:00,2019-03-25T15:00:00-04:00,VFR,Pattern
S01391,548QR,I076,2019-03-25T15:00:00-04:00,2019-03-25T17:00:00-04:00,VFR,Pattern
S01653,684TM,I053,2019-03-25T15:00:00-04:00,2019-03-25T17:00:00-04:00,VFR,Pattern
S01400,217PQ,I072,2019-03-25T15:00:00-04:00,2019-03-25T17:00:00-04:00,VFR,Pattern
S01406,157ZA,I097,2019-03-25T11:00:00-04:00,2019-03-25T13:00:00-04:00,VFR,Pattern
S01716,548QR,I097,2019-03-25T13:00:00-04:00,2019-03-25T15:00:00-04:00,VFR,Pattern
S01976,157ZA,I097,2019-03-25T15:00:00-04:00,2019-03-25T17:00:00-04:00,VFR,Pattern
S01839,157ZA,I010,2019-03-25T08:00:00-04:00,2019-03-25T10:00:00-04:00,VFR,Pattern
S01969,548QR,I096,2019-03-25T11:00:00-04:00,2019-03-25T13:00:00-04:00,VFR,Pattern
S01344,217PQ,I010,2019-03-25T12:00:00-04:00,2019-03-25T14:00:00-04:00,IFR,Pattern
S02213,738GG,I032,2019-03-25T14:00:00-04:00,2019-03-25T16:00:00-04:00,VFR,Pattern
S02222,738GG,I032,2019-03-25T16:00:00-04:00,2019-03-25T18:00:00-04:00,VFR,Pattern
S00564,217PQ,I032,2019-03-25T18:00:00-04:00,2019-03-25T20:00:00-04:00,IFR,Pattern
S01064,217PQ,I032,2019-03-25T20:00:00-04:00,2019-03-25T22:00:00-04:00,IFR,Pattern
S02099,811AX,I076,2019-03-26T09:00:00-04:00,2019-03-26T12:00:00-04:00,VFR,Practice Area
S01712,811AX,I061,2019-03-26T12:00:00-04:00,2019-03-26T14:00:00-04:00,VFR,Pattern
S02122,811AX,I061,2019-03-26T14:00:00-04:00,2019-03-26T16:00:00-04:00,VFR,Practice Area
S01896,811AX,I080,2019-03-26T16:00:00-04:00,2019-03-26T18:00:00-04:00,VFR,Pattern
S01575,738GG,I053,2019-03-26T09:00:00-04:00,2019-03-26T12:00:00-04:00,VFR,Practice Area
S01774,738GG,I076,2019-03-26T12:00:00-04:00,2019-03-26T14:00:00-04:00,VFR,Pattern
S01717,684TM,I061,2019-03-26T09:00:00-04:00,2019-03-26T11:00:00-04:00,VFR,Practice Area
S01540,254SE,I053,2019-03-26T12:00:00-04:00,2019-03-26T14:00:00-04:00,VFR,Practice Area
S01716,217PQ,I076,2019-03-26T14:00:00-04:00,2019-03-26T16:00:00-04:00,VFR,Pattern
S01976,684TM,I053,2019-03-26T14:00:00-04:00,2019-03-26T16:00:00-04:00,VFR,Pattern
S01839,548QR,I097,2019-03-26T09:00:00-04:00,2019-03-26T11:00:00-04:00,VFR,Pattern
S01344,548QR,I097,2019-03-26T11:00:00-04:00,2019-03-26T13:00:00-04:00,IFR,Pattern
S01806,738GG,I097,2019-03-26T14:00:00-04:00,2019-03-26T17:00:00-04:00,VFR,Practice Area
S02216,254SE,I032,2019-03-26T14:00:00-04:00,2019-03-26T17:00:00-04:00,VFR,Practice Area
S01984,548QR,I060,2019-03-26T14:00:00-04:00,2019-03-26T17:00:00-04:00,VFR,Practice Area
S02097,254SE,I010,2019-03-26T08:00:00-04:00,2019-03-26T10:00:00-04:00,VFR,Pattern
S00847,217PQ,,2019-03-26T08:00:00-04:00,2019-03-26T10:00:00-04:00,IFR,Pattern
S02148,217PQ,I096,2019-03-26T10:00:00-04:00,2019-03-26T12:00:00-04:00,VFR,Practice Area
S01602,254SE,,2019-03-26T10:00:00-04:00,2019-03-26T12:00:00-04:00,VFR,Pattern
S01593,684TM,I010,2019-03-26T11:00:00-04:00,2019-03-26T14:00:00-04:00,VFR,Practice Area
S01819,217PQ,I096,2019-03-26T12:00:00-04:00,2019-03-26T14:00:00-04:00,VFR,Pattern
S01902,684TM,I010,2019-03-26T16:00:00-04:00,2019-03-26T18:00:00-04:00,VFR,Pattern
S00564,217PQ,,2019-03-26T16:00:00-04:00,2019-03-26T18:00:00-04:00,IFR,Pattern
S01625,548QR,I053,2019-03-27T10:00:00-04:00,2019-03-27T12:00:00-04:00,VFR,Practice Area
S01760,684TM,I076,2019-03-27T10:00:00-04:00,2019-03-27T12:00:00-04:00,VFR,Pattern
S02099,426JQ,I061,2019-03-27T10:00:00-04:00,2019-03-27T12:00:00-04:00,VFR,Pattern
S01712,426JQ,I053,2019-03-27T12:00:00-04:00,2019-03-27T14:00:00-04:00,VFR,Practice Area
S01763,811AX,I076,2019-03-27T12:00:00-04:00,2019-03-27T14:00:00-04:00,VFR,Pattern
S02111,811AX,I076,2019-03-27T14:00:00-04:00,2019-03-27T16:00:00-04:00,VFR,Pattern
S02028,426JQ,I053,2019-03-27T14:00:00-04:00,2019-03-27T16:00:00-04:00,VFR,Pattern
S01784,426JQ,I057,2019-03-27T16:00:00-04:00,2019-03-27T18:00:00-04:00,VFR,Pattern
S02124,811AX,I077,2019-03-27T10:00:00-04:00,2019-03-27T12:00:00-04:00,VFR,Pattern
S01868,811AX,I032,2019-03-27T16:00:00-04:00,2019-03-27T18:00:00-04:00,VFR,Pattern
S01709,548QR,I061,2019-03-27T12:00:00-04:00,2019-03-27T15:00:00-04:00,VFR,Practice Area
S01606,548QR,I061,2019-03-27T15:00:00-04:00,2019-03-27T17:00:00-04:00,VFR,Pattern
S02091,811AX,I003,2019-03-27T08:00:00-04:00,2019-03-27T10:00:00-04:00,VFR,Practice Area
S02213,738GG,I077,2019-03-27T12:00:00-04:00,2019-03-27T15:00:00-04:00,VFR,Cross Country
S02216,684TM,I032,2019-03-27T14:00:00-04:00,2019-03-27T16:00:00-04:00,VFR,Pattern
S02097,254SE,I060,2019-03-27T14:00:00-04:00,2019-03-27T16:00:00-04:00,VFR,Pattern
S00847,684TM,,2019-03-27T08:00:00-04:00,2019-03-27T10:00:00-04:00,IFR,Pattern
S02148,217PQ,I077,2019-03-27T15:00:00-04:00,2019-03-27T17:00:00-04:00,VFR,Pattern
S01602,684TM,I060,2019-03-27T16:00:00-04:00,2019-03-27T18:00:00-04:00,VFR,Pattern
S01593,217PQ,I096,2019-03-27T10:00:00-04:00,2019-03-27T12:00:00-04:00,VFR,Pattern
S01902,254SE,I003,2019-03-27T10:00:00-04:00,2019-03-27T12:00:00-04:00,VFR,Pattern
S01706,254SE,I096,2019-03-27T12:00:00-04:00,2019-03-27T14:00:00-04:00,VFR,Pattern
S02022,684TM,I003,2019-03-27T12:00:00-04:00,2019-03-27T14:00:00-04:00,VFR,Practice Area
S02222,738GG,I003,2019-03-27T15:00:00-04:00,2019-03-27T17:00:00-04:00,VFR,Pattern
S02111,426JQ,I076,2019-03-28T09:00:00-04:00,2019-03-28T11:00:00-04:00,VFR,Pattern
S02028,811AX,I072,2019-03-28T09:00:00-04:00,2019-03-28T11:00:00-04:00,VFR,Pattern
S01812,811AX,I077,2019-03-28T11:00:00-04:00,2019-03-28T13:00:00-04:00,IFR,Pattern
S01784,426JQ,I076,2019-03-28T11:00:00-04:00,2019-03-28T13:00:00-04:00,VFR,Practice Area
S02124,811AX,I072,2019-03-28T13:00:00-04:00,2019-03-28T15:00:00-04:00,VFR,Pattern
S01868,426JQ,I076,2019-03-28T13:00:00-04:00,2019-03-28T15:00:00-04:00,VFR,Pattern
S02145,811AX,I072,2019-03-28T15:00:00-04:00,2019-03-28T17:00:00-04:00,VFR,Pattern
S02165,426JQ,I057,2019-03-28T15:00:00-04:00,2019-03-28T17:00:00-04:00,VFR,Pattern
S01542,254SE,I072,2019-03-28T11:00:00-04:00,2019-03-28T13:00:00-04:00,VFR,Pattern
S01709,548QR,I076,2019-03-28T15:00:00-04:00,2019-03-28T17:00:00-04:00,VFR,Pattern
S01606,446BU,I077,2019-03-28T09:00:00-04:00,2019-03-28T11:00:00-04:00,VFR,Pattern
S01540,548QR,I077,2019-03-28T13:00:00-04:00,2019-03-28T15:00:00-04:00,VFR,Practice Area
S01653,254SE,I060,2019-03-28T14:00:00-04:00,2019-03-28T17:00:00-04:00,VFR,Practice Area
S01806,738GG,I032,2019-03-28T14:00:00-04:00,2019-03-28T17:00:00-04:00,VFR,Practice Area
S01984,684TM,I077,2019-03-28T15:00:00-04:00,2019-03-28T17:00:00-04:00,VFR,Practice Area
S01563,548QR,I003,2019-03-28T08:00:00-04:00,2019-03-28T10:00:00-04:00,VFR,Pattern
S01602,217PQ,,2019-03-28T08:00:00-04:00,2019-03-28T10:00:00-04:00,VFR,Pattern
S01706,684TM,I003,2019-03-28T10:00:00-04:00,2019-03-28T13:00:00-04:00,VFR,Practice Area
S02022,217PQ,I003,2019-03-28T13:00:00-04:00,2019-03-28T15:00:00-04:00,VFR,Practice Area
S01914,217PQ,I003,2019-03-28T15:00:00-04:00,2019-03-28T17:00:00-04:00,VFR,Pattern
S01064,254SE,,2019-03-28T08:00:00-04:00,2019-03-28T10:00:00-04:00,IFR,Pattern
S02124,426JQ,I080,2019-03-29T16:00:00-04:00,2019-03-29T18:00:00-04:00,VFR,Pattern
S02072,811AX,I057,2019-03-29T16:00:00-04:00,2019-03-29T18:00:00-04:00,VFR,Pattern
S02081,133CZ,I076,2019-03-29T15:00:00-04:00,2019-03-29T17:00:00-04:00,VFR,Pattern
S01781,811AX,I072,2019-03-29T10:00:00-04:00,2019-03-29T12:00:00-04:00,VFR,Pattern
S01924,548QR,I032,2019-03-29T16:00:00-04:00,2019-03-29T18:00:00-04:00,VFR,Pattern
S01804,426JQ,I072,2019-03-30T09:00:00-04:00,2019-03-30T13:00:00-04:00,VFR,Cross Country
S01728,133CZ,I061,2019-03-30T09:00:00-04:00,2019-03-30T11:00:00-04:00,VFR,Practice Area
S00818,811AX,I053,2019-03-30T09:00:00-04:00,2019-03-30T11:00:00-04:00,VFR,Pattern
S01472,811AX,I080,2019-03-30T11:00:00-04:00,2019-03-30T13:00:00-04:00,VFR,Pattern
S01411,133CZ,I053,2019-03-30T11:00:00-04:00,2019-03-30T13:00:00-04:00,VFR,Pattern
S01371,811AX,I072,2019-03-30T13:00:00-04:00,2019-03-30T15:00:00-04:00,VFR,Practice Area
S01365,133CZ,I053,2019-03-30T13:00:00-04:00,2019-03-30T15:00:00-04:00,VFR,Pattern
S01910,426JQ,I057,2019-03-30T13:00:00-04:00,2019-03-30T15:00:00-04:00,VFR,Practice Area
S01479,133CZ,I061,2019-03-30T15:00:00-04:00,2019-03-30T17:00:00-04:00,VFR,Pattern
S01922,811AX,I080,2019-03-30T15:00:00-04:00,2019-03-30T17:00:00-04:00,VFR,Pattern
S01139,426JQ,I057,2019-03-30T15:00:00-04:00,2019-03-30T17:00:00-04:00,VFR,Pattern
S00836,684TM,I057,2019-03-30T11:00:00-04:00,2019-03-30T13:00:00-04:00,VFR,Pattern
S01397,217PQ,I061,2019-03-30T11:00:00-04:00,2019-03-30T13:00:00-04:00,VFR,Pattern
S01006,684TM,I061,2019-03-30T13:00:00-04:00,2019-03-30T15:00:00-04:00,VFR,Pattern
S01848,548QR,I080,2019-03-30T13:00:00-04:00,2019-03-30T15:00:00-04:00,VFR,Pattern
S01381,254SE,I053,2019-03-30T15:00:00-04:00,2019-03-30T17:00:00-04:00,VFR,Practice Area
S02139,684TM,I072,2019-03-30T15:00:00-04:00,2019-03-30T17:00:00-04:00,VFR,Practice Area
S02056,254SE,I097,2019-03-30T09:00:00-04:00,2019-03-30T12:00:00-04:00,VFR,Practice Area
S01447,157ZA,I077,2019-03-30T09:00:00-04:00,2019-03-30T12:00:00-04:00,VFR,Practice Area
